Instrument,Date,Operating Profit before Non-Recurring Income/Expense
FI0009901045,2018-12-31T00:00:00Z,-4325728.652
FI0009901045,2019-12-31T00:00:00Z,-3551543.801
FI0009901045,2020-12-31T00:00:00Z,-2242977.098
FI0009901045,2021-12-31T00:00:00Z,-2590404.705
FI0009005383,,
FI0009900898,2000-12-31T00:00:00Z,14799528.17
FI0009900898,2001-12-31T00:00:00Z,-2772345.993
FI0009900898,2002-12-31T00:00:00Z,3020254.219
FI0009900898,2003-12-31T00:00:00Z,5333003.297
FI0009900898,2004-12-31T00:00:00Z,10769424.1
FI0009900898,2005-12-31T00:00:00Z,11468535.78
FI0009900898,2006-12-31T00:00:00Z,7681387.741
FI0009900898,2007-12-31T00:00:00Z,18920336.05
FI0009900898,2008-12-31T00:00:00Z,16915219.84
FI0009900898,2009-12-31T00:00:00Z,-7529860.754
FI0009900898,2010-12-31T00:00:00Z,132702.7088
FI0009900898,2011-12-31T00:00:00Z,2506236.024
FI0009900898,2012-12-31T00:00:00Z,-900192.0782
FI0009900898,2012-12-31T00:00:00Z,-900192.0782
FI0009900898,2013-12-31T00:00:00Z,3719276.698
FI0009900898,2013-12-31T00:00:00Z,3719276.698
FI0009900898,2014-12-31T00:00:00Z,5180560.377
FI0009900898,2015-12-31T00:00:00Z,16651684.22
FI0009900898,2015-12-31T00:00:00Z,16651684.22
FI0009900898,2016-11-30T00:00:00Z,
FI0009900898,2016-11-30T00:00:00Z,
FI0009900724,2000-12-31T00:00:00Z,2171572.433
FI0009900724,2001-12-31T00:00:00Z,1229366.097
FI0009900724,2002-12-31T00:00:00Z,231745.1562
FI0009900724,2003-12-31T00:00:00Z,478951.2515
FI0009900724,2004-12-31T00:00:00Z,152978.3074
FI0009900724,2005-12-31T00:00:00Z,663417.5786
FI0009900724,2006-12-31T00:00:00Z,1305572.037
FI0009900724,2007-12-31T00:00:00Z,1720653.749
FI0009900724,2008-12-31T00:00:00Z,1412053.134
FI0009900724,2009-12-31T00:00:00Z,-198166.4132
FI0009900724,2010-12-31T00:00:00Z,1600394.668
FI0009900724,2011-12-31T00:00:00Z,2364561.286
FI0009900724,2012-12-31T00:00:00Z,1663823.732
FI0009900724,2013-12-31T00:00:00Z,1186992.547
FI0009900724,2014-12-31T00:00:00Z,2273039.94
FI0009900724,2015-12-31T00:00:00Z,2660966.891
FI0009900724,2016-12-31T00:00:00Z,2422812.754
FI0009900724,2017-12-31T00:00:00Z,2831818.313
FI0009900724,2018-12-31T00:00:00Z,4155485.729
FI0009900724,2019-12-31T00:00:00Z,3909222.206
FI0009900724,2020-12-31T00:00:00Z,4908295.941
FI0009900724,2021-12-31T00:00:00Z,6860432.551
FI0009900724,2022-12-31T00:00:00Z,6531573.949
FI0009900237,2000-12-31T00:00:00Z,-348147.8851
FI0009900237,2001-12-31T00:00:00Z,527767.2237
FI0009900237,2002-12-31T00:00:00Z,1126565.229
FI0009900237,2003-12-31T00:00:00Z,940918.4161
FI0009900237,2004-12-31T00:00:00Z,2670279.886
FI0009900237,2005-12-31T00:00:00Z,4221974.534
FI0009900237,2006-12-31T00:00:00Z,5281346.749
FI0009900237,2007-12-31T00:00:00Z,6959393.173
FI0009900237,2008-12-31T00:00:00Z,5584964.324
FI0009900237,2009-12-31T00:00:00Z,-2562941.494
FI0009900237,2010-12-31T00:00:00Z,2685902.826
FI0009900237,2011-12-31T00:00:00Z,4005800.579
FI0009900237,2012-12-31T00:00:00Z,471957.8467
FI0009900237,2013-12-31T00:00:00Z,1625855.242
FI0009900237,2014-12-31T00:00:00Z,856784.9854
FI0009900237,2015-12-31T00:00:00Z,-1386530.239
FI0009900237,2016-12-31T00:00:00Z,1047989.223
FI0009900237,2017-12-31T00:00:00Z,1662336.07
FI0009900237,2018-12-31T00:00:00Z,2620938.212
FI0009900237,2019-12-31T00:00:00Z,1789763.17
FI0009900237,2020-12-31T00:00:00Z,647210.1857
FI0009900237,2021-12-31T00:00:00Z,2599867.37
FI0009900237,2022-12-31T00:00:00Z,-1421144.074
FI0009005870,2000-12-31T00:00:00Z,28842215.03
FI0009005870,2001-12-31T00:00:00Z,49675529.9
FI0009005870,2002-12-31T00:00:00Z,38119713.45
FI0009005870,2003-12-31T00:00:00Z,38993199.06
FI0009005870,2004-12-31T00:00:00Z,41195938.83
FI0009005870,2005-12-31T00:00:00Z,60865139.95
FI0009005870,2006-12-31T00:00:00Z,143154277.5
FI0009005870,2007-12-31T00:00:00Z,263634317.3
FI0009005870,2008-12-31T00:00:00Z,365711465.5
FI0009005870,2009-12-31T00:00:00Z,159469901
FI0009005870,2010-12-31T00:00:00Z,168835002.3
FI0009005870,2011-12-31T00:00:00Z,148930291
FI0009005870,2012-12-31T00:00:00Z,173074786.9
FI0009005870,2013-12-31T00:00:00Z,133778397.9
FI0009005870,2014-12-31T00:00:00Z,153955627.6
FI0009005870,2015-12-31T00:00:00Z,113786508.8
FI0009005870,2016-12-31T00:00:00Z,127263738.8
FI0009005870,2017-12-31T00:00:00Z,125324996.7
FI0009005870,2018-12-31T00:00:00Z,218293457.4
FI0009005870,2019-12-31T00:00:00Z,168342952.3
FI0009005870,2020-12-31T00:00:00Z,256715292.3
FI0009005870,2021-12-31T00:00:00Z,330128745.7
FI0009005870,2022-12-31T00:00:00Z,308669543.1
FI0009800551,2001-08-31T00:00:00Z,4392408.766
FI0009800551,2002-08-31T00:00:00Z,2340598.644
FI0009800551,2003-08-31T00:00:00Z,-2446903.289
FI0009800551,2004-08-31T00:00:00Z,5140541.018
FI0009800551,2005-08-31T00:00:00Z,3174193.065
FI0009800551,2006-08-31T00:00:00Z,9415942.247
FI0009800551,2007-08-31T00:00:00Z,14597551.07
FI0009800551,2008-08-31T00:00:00Z,1535965.475
FI0009800551,2009-08-31T00:00:00Z,6350725.239
FI0009800551,2010-08-31T00:00:00Z,23268992.03
FI0009800551,2011-08-31T00:00:00Z,21004554.63
FI0009800551,2012-08-31T00:00:00Z,22362465.3
FI0009800551,2013-10-31T00:00:00Z,
FI0009800551,2014-10-31T00:00:00Z,-1773406.41
FI0009800551,2015-10-31T00:00:00Z,4693940.152
FI0009800551,2016-10-31T00:00:00Z,-7151514.124
FI0009800551,2017-10-31T00:00:00Z,6327502.825
FI0009800551,2018-10-31T00:00:00Z,-5315104.14
FI0009800551,2019-10-31T00:00:00Z,-2545878.396
FI0009800551,2020-10-31T00:00:00Z,-14098197.21
FI0009800551,2021-10-31T00:00:00Z,13217591.56
FI0009800551,2022-10-31T00:00:00Z,2711722.438
FI4000297767,2000-12-31T00:00:00Z,2236332074
FI4000297767,2001-12-31T00:00:00Z,1730252137
FI4000297767,2002-12-31T00:00:00Z,1584380150
FI4000297767,2003-12-31T00:00:00Z,2142259499
FI4000297767,2004-12-31T00:00:00Z,2973749049
FI4000297767,2005-12-31T00:00:00Z,3707919262
FI4000297767,2006-12-31T00:00:00Z,5144381059
FI4000297767,2007-12-31T00:00:00Z,6228629469
FI4000297767,2008-12-31T00:00:00Z,-2974136914
FI4000297767,2009-12-31T00:00:00Z,4233455046
FI4000297767,2010-12-31T00:00:00Z,3150362307
FI4000297767,2011-12-31T00:00:00Z,4882983187
FI4000297767,2012-12-31T00:00:00Z,5106661061
FI4000297767,2013-12-31T00:00:00Z,5361071698
FI4000297767,2014-12-31T00:00:00Z,5909823876
FI4000297767,2015-12-31T00:00:00Z,5036579421
FI4000297767,2016-12-31T00:00:00Z,5023044440
FI4000297767,2017-12-31T00:00:00Z,4479605835
FI4000297767,2018-12-31T00:00:00Z,4043564583
FI4000297767,2019-12-31T00:00:00Z,3426182028
FI4000297767,2020-12-31T00:00:00Z,3419826660
FI4000297767,2021-12-31T00:00:00Z,5882229496
FI4000297767,2022-12-31T00:00:00Z,5697218051
FI4000369657,2001-12-31T00:00:00Z,15749685.04
FI4000369657,2001-12-31T00:00:00Z,15749685.04
FI4000369657,2002-12-31T00:00:00Z,20386952.46
FI4000369657,2003-12-31T00:00:00Z,21660372.2
FI4000369657,2004-12-31T00:00:00Z,25435441.99
FI4000369657,2005-12-31T00:00:00Z,44188838.42
FI4000369657,2006-12-31T00:00:00Z,7083262.342
FI4000369657,2007-12-31T00:00:00Z,16943298.04
FI4000369657,2008-12-31T00:00:00Z,-9282778.469
FI4000369657,2009-12-31T00:00:00Z,-59953030.21
FI4000369657,2010-12-31T00:00:00Z,-25591717.39
FI4000369657,2011-12-31T00:00:00Z,-5288158.011
FI4000369657,2012-12-31T00:00:00Z,-8250903.391
FI4000369657,2013-12-31T00:00:00Z,2343144.32
FI4000369657,2014-12-31T00:00:00Z,14384689.31
FI4000369657,2015-12-31T00:00:00Z,8290318.517
FI4000369657,2016-12-31T00:00:00Z,2193362.873
FI4000369657,2017-12-31T00:00:00Z,4511247.854
FI4000369657,2018-12-31T00:00:00Z,5707033.926
FI4000369657,2019-12-31T00:00:00Z,12413054.13
FI4000369657,2020-12-31T00:00:00Z,2329728.376
FI4000369657,2021-12-31T00:00:00Z,4473475.157
FI4000369657,2022-12-31T00:00:00Z,9404413.007
FI0009006738,2000-12-31T00:00:00Z,61473257.12
FI0009006738,2001-12-31T00:00:00Z,-5796479.066
FI0009006738,2002-12-31T00:00:00Z,24943346
FI0009006738,2003-12-31T00:00:00Z,34582997.81
FI0009006738,2004-12-31T00:00:00Z,71244360.84
FI0009006738,2005-12-31T00:00:00Z,95548312.24
FI0009006738,2006-12-31T00:00:00Z,55167015.54
FI0009006738,2007-12-31T00:00:00Z,-61724168.76
FI0009006738,2008-12-31T00:00:00Z,-10153544.57
FI0009006738,2009-12-31T00:00:00Z,-89640203.44
FI0009006738,2010-12-31T00:00:00Z,-24151893
FI0009006696,2000-12-31T00:00:00Z,29478922.79
FI0009006696,2001-12-31T00:00:00Z,24909896.13
FI0009006696,2002-12-31T00:00:00Z,17499124.04
FI0009006696,2003-12-31T00:00:00Z,46083489.21
FI0009006696,2004-12-31T00:00:00Z,-78105997.6
FI0009006696,2005-12-31T00:00:00Z,45306566.35
FI0009006696,2006-12-31T00:00:00Z,61194762.47
FI0009006696,2007-12-31T00:00:00Z,101319770.6
FI0009006696,2008-12-31T00:00:00Z,147383045.9
FI0009006696,2009-12-31T00:00:00Z,18545768.15
FI0009006696,2010-12-31T00:00:00Z,9421892.324
FI0009006696,2011-12-31T00:00:00Z,30492538.29
FI0009006696,2012-12-31T00:00:00Z,-12602689.1
FI0009006696,2013-12-31T00:00:00Z,6110240.29
FI0009006696,2018-12-31T00:00:00Z,50293679.2
FI0009006696,2018-12-31T00:00:00Z,50293679.2
FI0009006696,2019-12-31T00:00:00Z,-15976910.25
FI0009006696,2020-12-31T00:00:00Z,18903788.16
FI0009006696,2021-12-31T00:00:00Z,686043.2551
FI0009006761,2000-12-31T00:00:00Z,-10972812.83
FI0009006761,2001-12-31T00:00:00Z,33786062.71
FI0009006761,2002-12-31T00:00:00Z,41302662.23
FI0009006761,2003-12-01T00:00:00Z,
FI0009006761,2004-12-01T00:00:00Z,
FI0009006761,2005-12-01T00:00:00Z,
FI0009006761,2006-12-01T00:00:00Z,
FI0009006761,2007-12-01T00:00:00Z,
FI0009006761,2008-12-01T00:00:00Z,
FI0009006761,2009-12-01T00:00:00Z,
FI0009006761,2010-12-01T00:00:00Z,
FI0009006761,2011-12-01T00:00:00Z,
FI0009006761,2012-12-01T00:00:00Z,
FI0009006761,2013-12-01T00:00:00Z,9412241.082
FI0009006761,2014-12-01T00:00:00Z,12668301.08
FI0009006761,2015-12-01T00:00:00Z,19218656.35
FI0009006761,2018-12-31T00:00:00Z,38173610.87
FI0009006761,2019-12-31T00:00:00Z,40788467.58
FI0009006761,2020-12-31T00:00:00Z,50222140.65
FI0009006761,2021-12-31T00:00:00Z,18381227.9
FI0009801245,,
FI0009006381,2000-12-31T00:00:00Z,8275352.778
FI0009006381,2001-12-31T00:00:00Z,3701897.297
FI0009006381,2002-12-31T00:00:00Z,8395985.124
FI0009006381,2003-12-31T00:00:00Z,20865516.93
FI0009006381,2004-12-31T00:00:00Z,25868258.67
FI0009006381,2005-12-31T00:00:00Z,33267964.43
FI0009006381,2006-12-31T00:00:00Z,30470468.07
FI0009006381,2007-12-31T00:00:00Z,38623535.28
FI0009006381,2008-12-31T00:00:00Z,32708151.61
FI0009006381,2009-12-31T00:00:00Z,950993.5248
FI0009006381,2010-12-31T00:00:00Z,39399434.24
FI0009006381,2011-12-31T00:00:00Z,37522530.34
FI0009006381,2012-12-31T00:00:00Z,66452179.21
FI0009006381,2013-12-31T00:00:00Z,26523756.11
FI0009006381,2014-12-31T00:00:00Z,28758751.84
FI0009006381,2014-12-31T00:00:00Z,28758751.84
FI0009006381,2015-12-31T00:00:00Z,22457571.45
FI0009006381,2015-12-31T00:00:00Z,22457571.45
FI0009006381,2016-12-31T00:00:00Z,26876995
FI0009006381,2016-12-31T00:00:00Z,26876995
FI0009006381,2017-03-01T00:00:00Z,
FI0009006381,2019-03-31T00:00:00Z,-5828458.128
FI0009006381,2019-03-31T00:00:00Z,-5828458.128
FI0009006381,2020-03-31T00:00:00Z,-5543825.72
FI0009006381,2021-03-31T00:00:00Z,-5033651.939
FI0009005078,2000-12-31T00:00:00Z,11584569.79
FI0009005078,2001-12-31T00:00:00Z,8712191.368
FI0009005078,2002-12-31T00:00:00Z,8872528.837
FI0009005078,2003-12-31T00:00:00Z,16138279.4
FI0009005078,2004-12-31T00:00:00Z,24501403.71
FI0009005078,2005-12-31T00:00:00Z,36160614.44
FI0009005078,2006-12-31T00:00:00Z,37181786.89
FI0009005078,2007-12-31T00:00:00Z,50838120.34
FI0009005078,2008-12-31T00:00:00Z,20045270.95
FI0009005078,2009-12-31T00:00:00Z,-22115479.92
FI0009005078,2010-12-31T00:00:00Z,28515158.06
FI0009005078,2011-12-31T00:00:00Z,39957756.35
FI0009005078,2012-12-31T00:00:00Z,31388411.78
FI0009005078,2013-12-31T00:00:00Z,29798047.92
FI0009005078,2014-12-31T00:00:00Z,55202191.69
FI0009005078,2015-12-31T00:00:00Z,61937604.63
FI0009005078,2016-12-31T00:00:00Z,60821000.76
FI0009005078,2017-12-31T00:00:00Z,76059503.21
FI0009005078,2018-12-31T00:00:00Z,72066356
FI0009005078,2019-12-31T00:00:00Z,74551079.37
FI0009005078,2020-12-31T00:00:00Z,62841027.07
FI0009005078,2021-12-31T00:00:00Z,58385829.51
FI0009005078,2022-12-31T00:00:00Z,48311524.15
FI0009800643,2000-12-31T00:00:00Z,1366644709
FI0009800643,2001-12-31T00:00:00Z,1715187922
FI0009800643,2002-12-31T00:00:00Z,1962637431
FI0009800643,2003-12-31T00:00:00Z,3154948137
FI0009800643,2004-12-31T00:00:00Z,195383148
FI0009800643,2005-12-31T00:00:00Z,282543696.7
FI0009800643,2006-12-31T00:00:00Z,617059335.1
FI0009800643,2007-12-31T00:00:00Z,837266001.3
FI0009800643,2008-12-31T00:00:00Z,772671062.4
FI0009800643,2009-12-31T00:00:00Z,547818286.1
FI0009800643,2010-12-31T00:00:00Z,602068208.7
FI0009800643,2011-12-31T00:00:00Z,528815801.1
FI0009800643,2012-12-31T00:00:00Z,244080652.1
FI0009800643,2013-12-31T00:00:00Z,126986733
FI0009800643,2014-12-31T00:00:00Z,114105163.2
FI0009800643,2015-12-31T00:00:00Z,91140218.3
FI0009800643,2016-12-31T00:00:00Z,9959770.866
FI0009800643,2017-12-31T00:00:00Z,58763749.6
FI0009800643,2018-12-31T00:00:00Z,133290055.9
FI0009800643,2019-12-31T00:00:00Z,-5260717.259
FI0009800643,2020-12-31T00:00:00Z,34243925.17
FI0009800643,2021-12-31T00:00:00Z,39033495.55
FI0009800643,2022-12-31T00:00:00Z,82171414.2
FI0009006829,2000-12-31T00:00:00Z,63816906.14
FI0009006829,2001-12-31T00:00:00Z,69623159.67
FI0009006829,2002-12-31T00:00:00Z,118507851.6
FI0009006829,2003-12-31T00:00:00Z,70992351.11
FI0009006829,2004-12-31T00:00:00Z,84200255.38
FI0009006829,2005-12-31T00:00:00Z,81029051.35
FI0009006829,2006-12-31T00:00:00Z,95624669.9
FI0009006829,2007-12-31T00:00:00Z,301491441.8
FI0009006829,2008-12-31T00:00:00Z,208866192.8
FI0009006829,2009-12-31T00:00:00Z,211533310.4
FI0009006829,2010-12-31T00:00:00Z,194276765.7
FI0009006829,2011-12-31T00:00:00Z,217346357.4
FI0009006829,2012-12-31T00:00:00Z,216303296.5
FI0009006829,2013-12-31T00:00:00Z,221031300.9
FI0009006829,2014-12-31T00:00:00Z,202971698.9
FI0009006829,2015-12-31T00:00:00Z,160078191
FI0009006829,2016-12-31T00:00:00Z,185694394.6
FI0009006829,2017-12-31T00:00:00Z,181715594.9
FI0009006829,2018-12-31T00:00:00Z,177562660.8
FI0009006829,2019-12-31T00:00:00Z,147859734
FI0009006829,2020-12-31T00:00:00Z,102954361
FI0009006829,2021-12-31T00:00:00Z,18562201.38
FI0009010391,2002-12-31T00:00:00Z,83901205.53
FI0009010391,2003-12-31T00:00:00Z,51065488.05
FI0009010391,2004-12-31T00:00:00Z,1143481755
FI0009010391,2005-12-31T00:00:00Z,381368022.2
FI0009010391,2006-12-31T00:00:00Z,127541445.4
FI0009010391,2007-12-31T00:00:00Z,33727555.56
FI0009010391,2008-12-31T00:00:00Z,38831461.19
FI0009010391,2009-12-31T00:00:00Z,21195163.6
FI0009010391,2010-12-31T00:00:00Z,61839462.3
FI0009010391,2011-12-31T00:00:00Z,-117236151.8
FI0009010391,2012-12-31T00:00:00Z,18775434.77
FI0009010391,2013-12-31T00:00:00Z,86606014.55
FI0009010391,2014-12-31T00:00:00Z,9032771.939
FI0009010391,2015-12-31T00:00:00Z,30861121.42
FI0009010391,2016-12-31T00:00:00Z,79899495.17
FI0009004824,2000-12-31T00:00:00Z,2120819054
FI0009004824,2001-12-31T00:00:00Z,2103631767
FI0009004824,2002-12-31T00:00:00Z,2219456467
FI0009004824,2003-12-31T00:00:00Z,3062457329
FI0009004824,2004-12-31T00:00:00Z,3807916128
FI0009004824,2005-12-31T00:00:00Z,2420665116
FI0009004824,2006-12-31T00:00:00Z,5931493979
FI0009004824,2007-12-31T00:00:00Z,1840482544
FI0009004824,2008-12-31T00:00:00Z,2146026586
FI0009004824,2009-12-31T00:00:00Z,1493701267
FI0009004824,2010-12-31T00:00:00Z,1571200072
FI0009004824,2011-12-31T00:00:00Z,67529137.32
FI0009004824,2012-12-31T00:00:00Z,83074868.93
FI0009004824,2013-12-31T00:00:00Z,121274986.6
FI0009004824,2014-12-31T00:00:00Z,110385786.5
FI0009004824,2015-12-31T00:00:00Z,146201787.5
FI0009004824,2016-12-31T00:00:00Z,165664188.7
FI0009004824,2017-12-31T00:00:00Z,190530157.4
FI0009004824,2018-12-31T00:00:00Z,196570365.9
FI0009004824,2019-12-31T00:00:00Z,246805990.6
FI0009004824,2020-12-31T00:00:00Z,269271398.2
FI0009004824,2021-12-31T00:00:00Z,262352403.4
FI0009004824,2022-12-31T00:00:00Z,368296492.4
FI0009005730,,
FI0009002943,2000-12-31T00:00:00Z,138614700.3
FI0009002943,2001-12-31T00:00:00Z,158372281
FI0009002943,2002-12-31T00:00:00Z,172248134.5
FI0009002943,2003-12-31T00:00:00Z,176462398.7
FI0009002943,2004-12-31T00:00:00Z,-22760187.2
FI0009002943,2005-12-31T00:00:00Z,-13567076.19
FI0009002943,2006-12-31T00:00:00Z,-35309503.6
FI0009002943,2007-12-31T00:00:00Z,14533011.75
FI0009002943,2008-12-31T00:00:00Z,35889683.83
FI0009002943,2009-12-31T00:00:00Z,27191163.83
FI0009002943,2010-12-31T00:00:00Z,95944058.46
FI0009002943,2011-12-31T00:00:00Z,43162953.75
FI0009002943,2012-12-31T00:00:00Z,41023038.99
FI0009002943,2013-12-31T00:00:00Z,45428308.25
FI0009002943,2014-12-31T00:00:00Z,33740059.89
FI0009002943,2015-12-31T00:00:00Z,49622018.98
FI0009002943,2016-12-31T00:00:00Z,60754602.28
FI0009002943,2017-12-31T00:00:00Z,40908610.3
FI0009002943,2018-12-31T00:00:00Z,29515069.95
FI0009002943,2019-12-31T00:00:00Z,30556932.16
FI0009002943,2020-12-31T00:00:00Z,33102461
FI0009002943,2021-12-31T00:00:00Z,27086880.25
FI0009002943,2022-12-31T00:00:00Z,23703292.56
FI0009000855,,
FI0009004204,,
FI0009900369,,
FI0009900070,2000-12-31T00:00:00Z,140741064
FI0009900070,2001-12-31T00:00:00Z,194709367.9
FI0009900070,2002-12-31T00:00:00Z,189558078.8
FI0009900070,2003-12-01T00:00:00Z,
FI0009900070,2004-12-01T00:00:00Z,
FI0009900070,2005-12-01T00:00:00Z,
FI0009900070,2006-12-01T00:00:00Z,
FI0009900070,2007-12-01T00:00:00Z,
FI0009900070,2008-12-01T00:00:00Z,
FI0009900070,2009-12-01T00:00:00Z,
FI0009900070,2010-12-01T00:00:00Z,
FI0009900070,2011-12-01T00:00:00Z,
FI0009900070,2012-12-01T00:00:00Z,
FI0009900070,2013-12-01T00:00:00Z,
FI0009900070,2014-12-01T00:00:00Z,
FI0009900070,2015-12-01T00:00:00Z,54420701.43
FI0009900070,2018-12-31T00:00:00Z,113464193.1
FI0009900070,2019-12-31T00:00:00Z,107717103.4
FI0009900070,2020-12-31T00:00:00Z,99161275.57
FI0009900070,2021-12-31T00:00:00Z,103456505.7
FI0009900401,2000-12-31T00:00:00Z,6757049.639
FI0009900401,2001-12-31T00:00:00Z,6453275.967
FI0009900401,2002-12-31T00:00:00Z,8455387.556
FI0009900401,2003-12-31T00:00:00Z,9074031.513
FI0009900401,2004-12-31T00:00:00Z,11533071.91
FI0009900401,2005-12-31T00:00:00Z,16133618.49
FI0009900401,2006-12-31T00:00:00Z,23222595.59
FI0009900401,2007-12-31T00:00:00Z,31670997.3
FI0009900401,2008-12-31T00:00:00Z,25714075.93
FI0009900401,2009-12-31T00:00:00Z,38902886.14
FI0009900401,2010-12-31T00:00:00Z,40751674.84
FI0009900401,2011-12-31T00:00:00Z,26277884.71
FI0009900401,2012-12-31T00:00:00Z,39252232.58
FI0009900401,2013-12-31T00:00:00Z,57999463.49
FI0009900401,2014-12-31T00:00:00Z,54390570.56
FI0009900401,2015-12-31T00:00:00Z,41943372.33
FI0009900401,2016-12-31T00:00:00Z,44446030.81
FI0009900401,2017-12-31T00:00:00Z,50318720.74
FI0009900401,2018-12-31T00:00:00Z,58876661.54
FI0009900401,2019-12-31T00:00:00Z,59310669.54
FI0009900401,2020-12-31T00:00:00Z,64589750.19
FI0009900401,2021-12-31T00:00:00Z,53322120.59
FI0009900401,2022-12-31T00:00:00Z,60684642.87
FI0009007264,2000-12-31T00:00:00Z,13283997.34
FI0009007264,2001-12-31T00:00:00Z,-14117101.2
FI0009007264,2002-12-31T00:00:00Z,-6633586.859
FI0009007264,2003-12-31T00:00:00Z,18218263.92
FI0009007264,2004-12-31T00:00:00Z,46555154.5
FI0009007264,2005-12-31T00:00:00Z,21562938.33
FI0009007264,2006-12-31T00:00:00Z,-7580862.464
FI0009007264,2007-12-31T00:00:00Z,-27806038.8
FI0009007264,2008-12-31T00:00:00Z,-62823126.48
FI0009007264,2009-12-31T00:00:00Z,-2013540.542
FI0009007264,2010-12-31T00:00:00Z,-22982782.14
FI0009007264,2011-12-31T00:00:00Z,-7673259.294
FI0009007264,2012-12-31T00:00:00Z,1414587.551
FI0009007264,2013-12-31T00:00:00Z,10816453.63
FI0009007264,2014-12-31T00:00:00Z,1046738.866
FI0009007264,2015-12-31T00:00:00Z,2562139.145
FI0009007264,2016-12-31T00:00:00Z,2811975.308
FI0009007264,2017-12-31T00:00:00Z,-7053910.096
FI0009007264,2018-12-31T00:00:00Z,3234851.667
FI0009007264,2019-12-31T00:00:00Z,6920641.449
FI0009007264,2020-12-31T00:00:00Z,2335435.696
FI0009007264,2021-12-31T00:00:00Z,3918726.387
FI0009007264,2022-12-31T00:00:00Z,-2220735.143
FI0009007306,2000-12-31T00:00:00Z,6012221.683
FI0009007306,2001-12-31T00:00:00Z,4749008.973
FI0009007306,2002-12-31T00:00:00Z,3596306.465
FI0009007306,2003-12-31T00:00:00Z,6051996.311
FI0009007306,2004-12-31T00:00:00Z,17040290.97
FI0009007306,2005-12-31T00:00:00Z,15419168.79
FI0009007306,2006-12-31T00:00:00Z,2363600.579
FI0009007306,2007-12-31T00:00:00Z,8453825.513
FI0009007306,2008-12-31T00:00:00Z,12601103.33
FI0009007306,2009-12-31T00:00:00Z,10869493.44
FI0009007306,2010-12-31T00:00:00Z,12523154.63
FI0009007306,2011-12-31T00:00:00Z,15439806.26
FI0009007306,2012-12-31T00:00:00Z,7613053.004
FI0009007306,2013-12-31T00:00:00Z,6410439.052
FI0009007306,2014-12-31T00:00:00Z,12421389.77
FI0009007306,2015-12-31T00:00:00Z,4887824.375
FI0009007306,2016-12-31T00:00:00Z,949498.1559
FI0009007306,2017-12-31T00:00:00Z,6859537.694
FI0009007306,2018-12-31T00:00:00Z,4492193.647
FI0009007306,2019-12-31T00:00:00Z,5682693.941
FI0009007306,2020-12-31T00:00:00Z,10742319.33
FI0009007306,2021-12-31T00:00:00Z,6546981.754
FI0009007306,2022-12-31T00:00:00Z,3153064.65
FI0009007371,2000-12-31T00:00:00Z,1615334077
FI0009007371,2001-12-31T00:00:00Z,852133496.9
FI0009007371,2002-12-01T00:00:00Z,
FI0009007371,2003-12-01T00:00:00Z,
FI0009007371,2004-12-01T00:00:00Z,
FI0009007371,2005-12-01T00:00:00Z,
FI0009007371,2006-12-01T00:00:00Z,
FI0009007371,2007-12-01T00:00:00Z,
FI0009007371,2008-12-01T00:00:00Z,
FI0009007371,2009-12-01T00:00:00Z,
FI0009007371,2010-12-01T00:00:00Z,
FI0009007371,2011-12-01T00:00:00Z,
FI0009007371,2012-12-01T00:00:00Z,
FI0009007371,2013-12-01T00:00:00Z,
FI0009007371,2014-12-01T00:00:00Z,270570201.6
FI0009007371,2015-12-01T00:00:00Z,170771425.2
FI0009007371,2018-12-31T00:00:00Z,500380786.9
FI0009007371,2019-12-31T00:00:00Z,388580082.1
FI0009007371,2020-12-31T00:00:00Z,317940006.1
FI0009006787,,
FI0009007132,2000-12-31T00:00:00Z,803970621.7
FI0009007132,2001-12-31T00:00:00Z,786722618.6
FI0009007132,2002-12-31T00:00:00Z,1189940435
FI0009007132,2003-12-31T00:00:00Z,1561403725
FI0009007132,2004-12-31T00:00:00Z,1486252661
FI0009007132,2005-12-31T00:00:00Z,1676591892
FI0009007132,2006-12-31T00:00:00Z,1828303478
FI0009007132,2007-12-31T00:00:00Z,2532308745
FI0009007132,2008-12-31T00:00:00Z,2887354482
FI0009007132,2009-12-31T00:00:00Z,2632662427
FI0009007132,2010-12-31T00:00:00Z,2428459571
FI0009007132,2011-12-31T00:00:00Z,2490920137
FI0009007132,2012-12-31T00:00:00Z,2197754660
FI0009007132,2013-12-31T00:00:00Z,1862294975
FI0009007132,2014-12-31T00:00:00Z,1441258464
FI0009007132,2015-12-31T00:00:00Z,896970723.3
FI0009007132,2016-12-31T00:00:00Z,698290601.8
