Instrument,Total Assets,Date
DK0015216675,11799501.3736046,2005-12-31T00:00:00Z
DK0015216675,67655480.9252975,2006-12-31T00:00:00Z
DK0015216675,253200087.533737,2007-12-31T00:00:00Z
DK0015216675,363783005.549265,2008-12-31T00:00:00Z
DK0015216675,361849338.601615,2009-12-31T00:00:00Z
DK0015216675,345174235.837067,2010-12-31T00:00:00Z
DK0015216675,391664724.919095,2011-12-31T00:00:00Z
DK0015216675,369106238.125396,2012-12-31T00:00:00Z
DK0015216675,324971822.855101,2013-12-31T00:00:00Z
DK0015216675,88005806.5686808,2014-12-31T00:00:00Z
DK0015216675,8622842.93176606,2015-12-31T00:00:00Z
DK0015216675,68659.9280840341,2016-12-31T00:00:00Z
DK0015216675,2011411.8083203,2017-12-31T00:00:00Z
DK0015216675,3379974.50350961,2018-12-31T00:00:00Z
DK0015216675,3043230.26118283,2019-12-31T00:00:00Z
DK0015216675,2900663.12126584,2020-12-31T00:00:00Z
DK0010264290,,
DK0010036821,,
DK0010173814,-10000252.7358657,2000-12-31T00:00:00Z
DK0010173814,886479328.939485,2001-12-31T00:00:00Z
DK0010173814,908492100.53606,2002-12-31T00:00:00Z
DK0010173814,1032449869.07678,2003-12-31T00:00:00Z
DK0010173814,1028905021.61502,2004-12-31T00:00:00Z
DK0010173814,971894780.302669,2005-12-31T00:00:00Z
DK0010173814,,2006-12-01T00:00:00Z
DK0010173814,,2007-12-01T00:00:00Z
DK0010173814,,2008-12-01T00:00:00Z
DK0010173814,,2009-12-01T00:00:00Z
DK0010173814,,2010-12-01T00:00:00Z
DK0010173814,,2011-12-01T00:00:00Z
DK0010173814,,2012-12-01T00:00:00Z
DK0010173814,,2013-12-01T00:00:00Z
DK0010173814,1147065162.73925,2014-12-01T00:00:00Z
DK0010173814,1014746535.89554,2015-12-01T00:00:00Z
DK0010173814,960235612.146159,2018-12-31T00:00:00Z
DK0010173814,622855598.919243,2019-12-31T00:00:00Z
DK0010173814,106022093.0996,2020-12-31T00:00:00Z
DK0010173814,89594679.3058635,2021-12-31T00:00:00Z
DK0010125848,14673010.6564313,2001-09-30T00:00:00Z
DK0010125848,16610237.0575104,2002-09-30T00:00:00Z
DK0010125848,20518764.143827,2003-09-30T00:00:00Z
DK0010125848,22728682.4290526,2004-09-30T00:00:00Z
DK0010125848,24774728.287161,2005-09-30T00:00:00Z
DK0010125848,27963888.6055289,2006-09-30T00:00:00Z
DK0010125848,32893462.2379631,2007-09-30T00:00:00Z
DK0010125848,40444574.7135131,2008-09-30T00:00:00Z
DK0010125848,38918371.361133,2009-09-30T00:00:00Z
DK0010125848,37255813.1025777,2010-09-30T00:00:00Z
DK0010125848,36927162.0940448,2011-09-30T00:00:00Z
DK0010125848,34279527.2193944,2012-09-30T00:00:00Z
DK0010125848,36911492.5427296,2013-09-30T00:00:00Z
DK0010125848,34888504.2256389,2014-09-30T00:00:00Z
DK0010125848,30104122.9699766,2015-09-30T00:00:00Z
DK0010125848,31571762.9294073,2016-09-30T00:00:00Z
DK0010125848,32777751.31393,2017-09-30T00:00:00Z
DK0010125848,32455223.0677061,2018-09-30T00:00:00Z
DK0010125848,32020352.4447754,2019-09-30T00:00:00Z
DK0010125848,39124389.8598646,2020-09-30T00:00:00Z
DK0010125848,38172702.6437891,2021-09-30T00:00:00Z
DK0010125848,33514860.6239616,2022-09-30T00:00:00Z
DK0010225473,,
DK0010224310,440708165.895822,2000-12-31T00:00:00Z
DK0010224310,433493109.646495,2001-12-31T00:00:00Z
DK0010224310,491732790.200987,2002-12-31T00:00:00Z
DK0010224310,524132105.752175,2003-12-31T00:00:00Z
DK0010224310,567334877.697317,2004-12-31T00:00:00Z
DK0010224310,558937957.537357,2005-12-31T00:00:00Z
DK0010224310,719225865.854522,2006-12-31T00:00:00Z
DK0010224310,792795614.722005,2007-12-31T00:00:00Z
DK0010224310,744463021.058366,2008-12-31T00:00:00Z
DK0010224310,784401639.501992,2009-12-31T00:00:00Z
DK0010224310,683117302.789846,2010-12-31T00:00:00Z
DK0010224310,749851993.731499,2011-12-31T00:00:00Z
DK0010224310,442277746.319366,2012-12-31T00:00:00Z
DK0010224310,147709262.467288,2013-12-31T00:00:00Z
DK0010224310,95374266.8204787,2014-12-31T00:00:00Z
DK0010224310,97354404.9593993,2015-12-31T00:00:00Z
DK0010224310,87672357.6545202,2016-12-31T00:00:00Z
DK0010224310,76191550.7486984,2017-12-31T00:00:00Z
DK0010224310,27339610.180165,2018-12-31T00:00:00Z
DK0010215243,,
DK0010239268,,
DK0010231877,,
DK0060458206,66185068.0239749,2001-04-30T00:00:00Z
DK0060458206,61787561.941917,2002-04-30T00:00:00Z
DK0060458206,76010687.9421948,2003-04-30T00:00:00Z
DK0060458206,70970712.7791463,2004-04-30T00:00:00Z
DK0060458206,,2005-04-30T00:00:00Z
DK0060458206,74325657.0586142,2006-04-30T00:00:00Z
DK0060458206,89081561.5835777,2007-04-30T00:00:00Z
DK0060458206,108636896.537286,2008-04-30T00:00:00Z
DK0060458206,95444551.0088093,2009-04-30T00:00:00Z
DK0060458206,83203682.1878631,2010-04-30T00:00:00Z
DK0060458206,104390893.197711,2011-04-30T00:00:00Z
DK0060458206,100477453.580902,2012-04-30T00:00:00Z
DK0060458206,100331390.213743,2013-04-30T00:00:00Z
DK0060458206,109188596.491228,2014-04-30T00:00:00Z
DK0060458206,112784359.120839,2015-04-30T00:00:00Z
DK0060458206,117489807.535501,2016-04-30T00:00:00Z
DK0060458206,142976401.482415,2017-04-30T00:00:00Z
DK0060458206,165149731.666586,2018-04-30T00:00:00Z
DK0060458206,157922706.039623,2019-04-30T00:00:00Z
DK0060458206,170498671.481628,2020-04-30T00:00:00Z
DK0060458206,163996346.234682,2021-04-30T00:00:00Z
DK0060458206,136838308.246166,2022-04-30T00:00:00Z
DK0060038933,262099729.572624,2000-12-31T00:00:00Z
DK0060038933,232798082.684242,2001-12-31T00:00:00Z
DK0060038933,286601321.056279,2002-12-31T00:00:00Z
DK0060038933,326750570.149506,2003-12-31T00:00:00Z
DK0060038933,364372617.332142,2004-12-31T00:00:00Z
DK0060038933,416003684.118591,2005-12-31T00:00:00Z
DK0060038933,648239960.337134,2006-12-31T00:00:00Z
DK0060038933,784005481.597494,2007-12-31T00:00:00Z
DK0060038933,571562752.428005,2008-12-31T00:00:00Z
DK0060038933,405699771.008525,2009-12-31T00:00:00Z
DK0060038933,361423288.212273,2010-12-31T00:00:00Z
DK0060038933,294044924.255616,2011-12-31T00:00:00Z
DK0060038933,205796998.867497,2012-12-31T00:00:00Z
DK0060038933,138918580.221886,2013-12-31T00:00:00Z
DK0060038933,49344403.4640194,2014-12-31T00:00:00Z
DK0060038933,25204458.8026427,2015-12-31T00:00:00Z
DK0060038933,13972649.282256,2016-12-31T00:00:00Z
DK0060038933,14329233.8937154,2017-12-31T00:00:00Z
DK0060038933,15896908.1665566,2018-12-31T00:00:00Z
DK0060038933,17592314.6202342,2019-12-31T00:00:00Z
DK0060038933,29413695.7520846,2020-12-31T00:00:00Z
DK0060038933,45088296.0018347,2021-12-31T00:00:00Z
DK0060038933,42754113.4639469,2022-12-31T00:00:00Z
DK0010213628,118743914.552344,2001-09-30T00:00:00Z
DK0010213628,134875890.294462,2002-09-30T00:00:00Z
DK0010213628,174879306.009555,2003-09-30T00:00:00Z
DK0010213628,210514889.785574,2004-09-30T00:00:00Z
DK0010213628,279917599.251782,2005-09-30T00:00:00Z
DK0010213628,391943962.732497,2006-09-30T00:00:00Z
DK0010213628,556450272.80559,2007-09-30T00:00:00Z
DK0010213628,352208312.847472,2008-09-30T00:00:00Z
DK0010213628,257814122.738002,2009-09-30T00:00:00Z
DK0010213628,208254148.29586,2010-09-30T00:00:00Z
DK0010213628,160373550.802909,2011-09-30T00:00:00Z
DK0010213628,134957639.547925,2012-09-30T00:00:00Z
DK0010213628,144637115.796349,2013-09-30T00:00:00Z
DK0010213628,150731765.264909,2014-09-30T00:00:00Z
DK0010213628,137163810.151615,2015-09-30T00:00:00Z
DK0010213628,131158927.89732,2016-09-30T00:00:00Z
DK0010213628,134454659.489671,2017-09-30T00:00:00Z
DK0010213628,134935188.210946,2018-09-30T00:00:00Z
DK0010213628,132614281.75142,2019-09-30T00:00:00Z
DK0010213628,143666981.577704,2020-09-30T00:00:00Z
DK0010213628,145846074.798368,2021-09-30T00:00:00Z
DK0010213628,134360742.635618,2022-09-30T00:00:00Z
DK0010182138,,
DK0015193957,,
DK0010283597,27852882.4525488,2000-12-31T00:00:00Z
DK0010283597,24069382.8639904,2001-12-31T00:00:00Z
DK0010283597,36943324.7054497,2002-12-31T00:00:00Z
DK0010283597,42768646.0005068,2003-12-31T00:00:00Z
DK0010283597,61977637.1231053,2004-12-31T00:00:00Z
DK0010283597,72465659.8859829,2005-12-31T00:00:00Z
DK0010283597,74946171.8252001,2006-12-31T00:00:00Z
DK0010283597,87789741.5818324,2007-12-31T00:00:00Z
DK0010283597,55908552.9652659,2008-12-31T00:00:00Z
DK0010283597,49906671.5415552,2009-12-31T00:00:00Z
DK0010283597,54134142.4006319,2010-12-31T00:00:00Z
DK0010283597,64361309.4201637,2011-12-31T00:00:00Z
DK0010283597,64343679.218573,2012-12-31T00:00:00Z
DK0010283597,71253916.1844385,2013-12-31T00:00:00Z
DK0010283597,61350675.0938307,2014-12-31T00:00:00Z
DK0010283597,58175296.1378387,2015-12-31T00:00:00Z
DK0010283597,62809535.9438263,2016-12-31T00:00:00Z
DK0010283597,67828049.1932754,2017-12-31T00:00:00Z
DK0010283597,51430414.5483589,2018-12-31T00:00:00Z
DK0010283597,50838486.9408586,2019-12-31T00:00:00Z
DK0010283597,55603210.5574158,2020-12-31T00:00:00Z
DK0010225127,35573457.6793793,2000-12-31T00:00:00Z
DK0010225127,31794008.3882564,2001-12-31T00:00:00Z
DK0010225127,36381239.3035459,2002-12-31T00:00:00Z
DK0010225127,42896021.6234479,2003-12-31T00:00:00Z
DK0010225127,42968279.7366069,2004-12-31T00:00:00Z
DK0010225127,38964318.0410652,2005-12-31T00:00:00Z
DK0010225127,48095474.1837241,2006-12-31T00:00:00Z
DK0010225127,57550900.5481597,2007-12-31T00:00:00Z
DK0010225127,52054928.3339282,2008-12-31T00:00:00Z
DK0010225127,42013393.1148614,2009-12-31T00:00:00Z
DK0010225127,40883989.8028796,2010-12-31T00:00:00Z
DK0010225127,42173602.6467003,2011-12-31T00:00:00Z
DK0010225127,39615125.99094,2012-12-31T00:00:00Z
DK0010225127,36860233.6810291,2013-12-31T00:00:00Z
DK0010225127,33180821.1610639,2014-12-31T00:00:00Z
DK0010225127,31067551.4421258,2015-12-31T00:00:00Z
DK0010225127,29452419.3776721,2016-12-31T00:00:00Z
DK0010225127,36165277.8001644,2017-12-31T00:00:00Z
DK0010225127,34538682.4765386,2018-12-31T00:00:00Z
DK0010225127,39009006.3044131,2019-12-31T00:00:00Z
DK0010225127,43444947.8038212,2020-12-31T00:00:00Z
DK0015312474,38640912.8819471,2000-12-31T00:00:00Z
DK0015312474,33031755.5422409,2001-12-31T00:00:00Z
DK0015312474,35086208.1158682,2002-12-31T00:00:00Z
DK0015312474,38504772.3625306,2003-12-31T00:00:00Z
DK0015312474,42851175.6014811,2004-12-31T00:00:00Z
DK0015312474,37926095.3106887,2005-12-31T00:00:00Z
DK0015312474,50093668.1068064,2006-12-31T00:00:00Z
DK0015312474,54577329.678935,2007-12-31T00:00:00Z
DK0015312474,48708507.8804501,2008-12-31T00:00:00Z
DK0015312474,44961225.3930379,2009-12-31T00:00:00Z
DK0015312474,45163728.4119062,2010-12-31T00:00:00Z
DK0015312474,49622845.2028556,2011-12-31T00:00:00Z
DK0015312474,45850969.7055493,2012-12-31T00:00:00Z
DK0015312474,44242932.4389075,2013-12-31T00:00:00Z
DK0015312474,40183544.0121646,2018-12-31T00:00:00Z
DK0015312474,38907535.2746923,2019-12-31T00:00:00Z
DK0015312474,42287440.0892916,2020-12-31T00:00:00Z
DK0015312474,71345004.2045715,2021-12-31T00:00:00Z
DK0010011592,,
DK0010245158,,
DK0010143312,,
DK0010004894,,
DK0010027671,72333004.7767079,2000-12-31T00:00:00Z
DK0010027671,73481126.4230078,2001-12-31T00:00:00Z
DK0010027671,57043040.4096123,2002-12-31T00:00:00Z
DK0010027671,66813075.428668,2003-12-31T00:00:00Z
DK0010027671,54776280.0284552,2004-12-31T00:00:00Z
DK0010027671,57183237.2604132,2005-12-31T00:00:00Z
DK0010027671,28118138.6783767,2006-12-31T00:00:00Z
DK0010027671,26977290.5246672,2007-12-31T00:00:00Z
DK0010027671,24420941.8969436,2008-12-31T00:00:00Z
DK0010027671,22976119.4604268,2009-12-31T00:00:00Z
DK0010027671,37610857.7788948,2010-12-31T00:00:00Z
DK0010027671,34494166.8117708,2011-12-31T00:00:00Z
DK0010027671,38699745.186863,2012-12-31T00:00:00Z
DK0010027671,37853378.0546239,2013-12-31T00:00:00Z
DK0010027671,30383284.3193007,2014-12-31T00:00:00Z
DK0010027671,25786547.9204866,2015-12-31T00:00:00Z
DK0010027671,22976301.7072964,2016-12-31T00:00:00Z
DK0010027671,26144001.5473638,2017-12-31T00:00:00Z
DK0010027671,23975916.568111,2018-12-31T00:00:00Z
DK0010027671,23941759.231462,2019-12-31T00:00:00Z
DK0010027671,24965530.8252905,2020-12-31T00:00:00Z
DK0010027671,23438575.0324899,2021-12-31T00:00:00Z
DK0010006246,784057432.8506,2001-02-28T00:00:00Z
DK0010006246,594923382.851796,2002-02-28T00:00:00Z
DK0010006246,576197746.274082,2003-02-28T00:00:00Z
DK0010006246,461522985.615129,2004-02-29T00:00:00Z
DK0010006246,,2005-08-01T00:00:00Z
DK0010006246,,2006-08-01T00:00:00Z
DK0010006246,,2007-08-01T00:00:00Z
DK0010006246,,2008-08-01T00:00:00Z
DK0010006246,,2009-08-01T00:00:00Z
DK0010006246,,2010-08-01T00:00:00Z
DK0010006246,,2011-08-01T00:00:00Z
DK0010006246,,2012-08-01T00:00:00Z
DK0010006246,,2013-08-01T00:00:00Z
DK0010006246,172888864.876547,2014-08-01T00:00:00Z
DK0010006246,168987546.736538,2015-08-01T00:00:00Z
DK0010006246,133245303.403157,2016-08-01T00:00:00Z
DK0010006246,130681272.220621,2017-08-31T00:00:00Z
DK0010006246,130681272.220621,2017-08-31T00:00:00Z
DK0010006246,150654444.150468,2018-08-31T00:00:00Z
DK0010006246,150654444.150468,2018-08-31T00:00:00Z
DK0010006246,139898282.597479,2019-08-31T00:00:00Z
DK0010006246,180593424.218124,2020-08-31T00:00:00Z
DK0010006246,,2021-12-31T00:00:00Z
DK0010215912,,
DK0010013960,250347511.815402,2000-12-31T00:00:00Z
DK0010013960,247070101.8574,2001-12-31T00:00:00Z
DK0010013960,221029405.524674,2002-12-31T00:00:00Z
DK0010013960,251473942.055917,2003-12-31T00:00:00Z
DK0010013960,254509968.443901,2004-12-31T00:00:00Z
DK0010013960,,2005-12-01T00:00:00Z
DK0010013960,,2006-12-01T00:00:00Z
DK0010013960,,2007-12-01T00:00:00Z
DK0010013960,,2008-12-01T00:00:00Z
DK0010013960,,2009-12-01T00:00:00Z
DK0010013960,,2010-12-01T00:00:00Z
DK0010013960,,2011-12-01T00:00:00Z
DK0010013960,,2012-12-01T00:00:00Z
DK0010013960,,2013-12-01T00:00:00Z
DK0010013960,181369959.440888,2014-12-01T00:00:00Z
DK0010013960,159521440.38319,2015-12-01T00:00:00Z
DK0010013960,192503571.044588,2018-12-31T00:00:00Z
DK0010013960,204355598.919243,2019-12-31T00:00:00Z
DK0010013960,291296861.663712,2020-12-31T00:00:00Z
DK0010026194,16919908.0041449,2000-12-31T00:00:00Z
DK0010026194,14535050.9286998,2001-12-31T00:00:00Z
DK0010026194,32329670.0188116,2002-12-31T00:00:00Z
DK0010026194,36934369.4568798,2003-12-31T00:00:00Z
DK0010026194,33605056.2720026,2004-12-31T00:00:00Z
DK0010026194,,2005-12-01T00:00:00Z
DK0010026194,,2006-12-01T00:00:00Z
DK0010026194,,2007-12-01T00:00:00Z
DK0010026194,,2008-12-01T00:00:00Z
DK0010026194,,2009-12-01T00:00:00Z
DK0010026194,,2010-12-01T00:00:00Z
DK0010026194,,2011-12-01T00:00:00Z
DK0010026194,,2012-12-01T00:00:00Z
DK0010026194,,2013-12-01T00:00:00Z
DK0010026194,,2014-12-01T00:00:00Z
DK0010026194,16391629.1269887,2015-12-01T00:00:00Z
DK0010026194,20622820.8948347,2018-12-31T00:00:00Z
DK0010026194,22453467.427199,2019-12-31T00:00:00Z
DK0010026194,25439564.0470094,2020-12-31T00:00:00Z
DK0010026194,23750172.0051984,2021-12-31T00:00:00Z
DK0010129089,11068831.4714214,2001-09-30T00:00:00Z
DK0010129089,7706229.40363559,2002-09-30T00:00:00Z
DK0010129089,9227275.58461152,2003-09-30T00:00:00Z
DK0010129089,10868543.0353153,2004-09-30T00:00:00Z
DK0010129089,10958654.4973716,2005-09-30T00:00:00Z
DK0010129089,13013193.2401646,2006-09-30T00:00:00Z
DK0010129089,16372738.5852398,2007-09-30T00:00:00Z
DK0010129089,16512423.887145,2008-09-30T00:00:00Z
DK0010129089,14253189.8111723,2009-09-30T00:00:00Z
DK0010129089,15237336.8580889,2010-09-30T00:00:00Z
DK0010129089,13929243.1770721,2011-09-30T00:00:00Z
DK0010129089,13330706.9277888,2012-09-30T00:00:00Z
DK0010129089,13793463.7297238,2013-09-30T00:00:00Z
DK0010129089,14454637.6811594,2014-09-30T00:00:00Z
DK0010129089,14218678.9117277,2015-09-30T00:00:00Z
DK0010129089,15905133.5598339,2016-09-30T00:00:00Z
DK0010129089,17769337.3981803,2017-09-30T00:00:00Z
DK0010129089,18919173.0856014,2018-09-30T00:00:00Z
DK0010129089,18779893.7117662,2019-09-30T00:00:00Z
DK0010129089,20914001.1021886,2020-09-30T00:00:00Z
DK0010129089,21855566.2815682,2021-09-30T00:00:00Z
DK0010129089,20570560.0094939,2022-09-30T00:00:00Z
DK0010215086,,
DK0010218429,261172011.529471,2001-05-31T00:00:00Z
DK0010218429,314144138.493383,2002-05-31T00:00:00Z
DK0010218429,407913098.63622,2003-05-31T00:00:00Z
DK0010218429,445926459.98558,2004-05-31T00:00:00Z
DK0010218429,460474733.272682,2005-05-31T00:00:00Z
DK0010218429,500927930.714507,2006-05-31T00:00:00Z
DK0010218429,535261912.075601,2007-05-31T00:00:00Z
DK0010218429,586964229.846699,2008-05-31T00:00:00Z
DK0010218429,505769194.213698,2009-05-31T00:00:00Z
DK0010218429,423778722.559513,2010-05-31T00:00:00Z
DK0010218429,484320692.052213,2011-05-31T00:00:00Z
DK0010218429,481207260.868842,2012-05-31T00:00:00Z
DK0010218429,480622047.106819,2013-05-31T00:00:00Z
DK0010218429,528362898.953176,2014-05-31T00:00:00Z
DK0010218429,508139963.167588,2015-05-31T00:00:00Z
DK0010218429,423846015.685805,2016-05-31T00:00:00Z
DK0010218429,430439449.139091,2017-05-31T00:00:00Z
DK0010218429,458942207.975865,2018-05-31T00:00:00Z
DK0010218429,368210098.109596,2019-05-31T00:00:00Z
DK0010218429,264651973.713622,2020-05-31T00:00:00Z
DK0010218429,374231313.098096,2021-05-31T00:00:00Z
DK0010218429,363347763.347763,2022-05-31T00:00:00Z
DK0010244342,,
DK0010146927,,
DK0010244508,745823539.81854,2000-12-31T00:00:00Z
DK0010244508,4266866387.05812,2001-12-31T00:00:00Z
DK0010244508,5751403799.09761,2002-12-31T00:00:00Z
DK0010244508,29231185066.3063,2003-12-31T00:00:00Z
DK0010244508,33138098973.0588,2004-12-31T00:00:00Z
DK0010244508,45344512727.6769,2005-12-31T00:00:00Z
DK0010244508,55544833203.4847,2006-12-31T00:00:00Z
DK0010244508,64232184808.1441,2007-12-31T00:00:00Z
DK0010244508,64454379802.0025,2008-12-31T00:00:00Z
DK0010244508,66426578405.5266,2009-12-31T00:00:00Z
DK0010244508,67272808875.8034,2010-12-31T00:00:00Z
DK0010244508,69014974751.8718,2011-12-31T00:00:00Z
DK0010244508,72396000000.0,2012-12-31T00:00:00Z
DK0010244508,74509000000.0,2013-12-31T00:00:00Z
DK0010244508,68844000000.0,2014-12-31T00:00:00Z
DK0010244508,62408000000.0,2015-12-31T00:00:00Z
DK0010244508,61118000000.0,2016-12-31T00:00:00Z
DK0010244508,63227000000.0,2017-12-31T00:00:00Z
DK0010244508,56622000000.0,2018-12-31T00:00:00Z
DK0010244508,55399000000.0,2019-12-31T00:00:00Z
DK0010244508,56117000000.0,2020-12-31T00:00:00Z
DK0010244508,72271000000.0,2021-12-31T00:00:00Z
DK0010244508,93680000000.0,2022-12-31T00:00:00Z
DK0010263482,,
DK0061027356,100893547.653347,2000-12-31T00:00:00Z
DK0061027356,59588016.7765129,2001-12-31T00:00:00Z
DK0061027356,60920213.2925984,2002-12-31T00:00:00Z
DK0061027356,98338711.0397838,2003-12-31T00:00:00Z
DK0061027356,107824635.645623,2004-12-31T00:00:00Z
DK0061027356,96332396.4238642,2005-12-31T00:00:00Z
DK0061027356,118746901.338622,2006-12-31T00:00:00Z
DK0061027356,130824393.108849,2007-12-31T00:00:00Z
DK0061027356,133017489.151466,2008-12-31T00:00:00Z
DK0061027356,129746762.368426,2009-12-31T00:00:00Z
DK0061027356,133146565.652939,2010-12-31T00:00:00Z
DK0061027356,133920773.115097,2011-12-31T00:00:00Z
DK0061027356,147992107.870895,2012-12-31T00:00:00Z
DK0061027356,163049648.004128,2013-12-31T00:00:00Z
DK0061027356,153284644.25561,2014-12-31T00:00:00Z
DK0061027356,156856718.763643,2015-12-31T00:00:00Z
DK0061027356,169975225.799145,2016-12-31T00:00:00Z
DK0061027356,244218984.220113,2017-12-31T00:00:00Z
DK0061027356,251971216.612653,2018-12-31T00:00:00Z
DK0061027356,309008555.989192,2019-12-31T00:00:00Z
DK0061027356,371754152.714858,2020-12-31T00:00:00Z
DK0061027356,386823178.656066,2021-12-31T00:00:00Z
DK0061027356,426375401.269668,2022-12-31T00:00:00Z
DK0010217967,,
DK0010114131,179681931.912958,2000-12-31T00:00:00Z
DK0010114131,153212462.552427,2001-12-31T00:00:00Z
DK0010114131,179873976.322824,2002-12-31T00:00:00Z
DK0010114131,,2003-12-01T00:00:00Z
DK0010114131,,2004-12-01T00:00:00Z
DK0010114131,,2005-12-01T00:00:00Z
DK0010114131,,2006-12-01T00:00:00Z
DK0010114131,,2007-12-01T00:00:00Z
DK0010114131,,2008-12-01T00:00:00Z
DK0010114131,,2009-12-01T00:00:00Z
DK0010114131,,2010-12-01T00:00:00Z
DK0010114131,,2011-12-01T00:00:00Z
DK0010114131,,2012-12-01T00:00:00Z
DK0010114131,74562781.2904284,2013-12-01T00:00:00Z
DK0010114131,65766600.7441424,2014-12-01T00:00:00Z
DK0010114131,56992501.5681131,2015-12-01T00:00:00Z
DK0010114131,61425827.994898,2016-12-01T00:00:00Z
DK0010114131,55687867.6639993,2018-12-31T00:00:00Z
DK0010114131,56092614.8303813,2019-12-31T00:00:00Z
DK0010114131,59164204.5827589,2020-12-31T00:00:00Z
DK0010114131,49267640.0886782,2021-12-31T00:00:00Z
DK0015337034,51227032.6282003,2000-12-31T00:00:00Z
DK0015337034,54115158.7777112,2001-12-31T00:00:00Z
DK0015337034,51369287.5631179,2002-12-31T00:00:00Z
DK0015337034,69460427.4009629,2003-12-31T00:00:00Z
DK0015337034,76579355.3800412,2004-12-31T00:00:00Z
DK0015337034,,2005-12-01T00:00:00Z
DK0015337034,,2006-12-01T00:00:00Z
DK0015337034,,2007-12-01T00:00:00Z
DK0015337034,,2008-12-01T00:00:00Z
DK0015337034,,2009-12-01T00:00:00Z
DK0015337034,,2010-12-01T00:00:00Z
DK0015337034,,2011-12-01T00:00:00Z
DK0015337034,,2012-12-01T00:00:00Z
DK0015337034,108921120.241978,2013-12-01T00:00:00Z
DK0015337034,117987295.947441,2014-12-01T00:00:00Z
DK0015337034,83654986.5997605,2015-12-01T00:00:00Z
DK0015337034,124877355.737478,2018-12-31T00:00:00Z
DK0015337034,146468628.039628,2019-12-31T00:00:00Z
DK0015337034,150010669.030267,2020-12-31T00:00:00Z
DK0015337034,171129577.249446,2021-12-31T00:00:00Z
DK0010253418,,
DK0010271584,19233325.7512574,2000-12-31T00:00:00Z
DK0010271584,17677291.7914919,2001-12-31T00:00:00Z
DK0010271584,22936309.2459795,2002-12-31T00:00:00Z
DK0010271584,22245966.7201622,2003-12-31T00:00:00Z
DK0010271584,20648815.2782591,2004-12-31T00:00:00Z
DK0010271584,17830498.7851937,2005-12-31T00:00:00Z
DK0010271584,31841313.1241589,2006-12-31T00:00:00Z
DK0010271584,42452427.5646045,2007-12-31T00:00:00Z
DK0010271584,94654631.5255575,2008-12-31T00:00:00Z
DK0010271584,113873612.099987,2009-12-31T00:00:00Z
DK0010271584,106327779.971994,2010-12-31T00:00:00Z
